"seqnames","start","end","width","strand","Conc","Conc_YAF","Conc_GFP","Fold","p.value","FDR","YAF_1","YAF_2","YAF_3","GFP_1","GFP_2","GFP_3"
"17",39968391,39977058,8668,"*",8.53203097258781,8.18729686778358,8.81007152957123,-0.601324061443972,2.17222556840011e-05,7.7841773705059e-05,294.33,286.05,294.09,459.74,449.71,437.09
"20",37909770,37924119,14350,"*",9.36512069802445,8.94751130953225,9.68858972856042,-0.692078730006003,2.17301263047974e-05,7.78471519214386e-05,413.09,572.09,495.94,827.34,760.64,887.6
"4",76208414,76224077,15664,"*",8.98427176714399,9.28368292794594,8.60599870552578,0.648130708488472,2.17318098029278e-05,7.78471519214386e-05,583.49,683.12,603.17,413.67,346.06,409.19
"1",111845935,111851995,6061,"*",7.83164964661905,7.44531466683945,8.13607807011009,-0.633171654532418,2.17840674870359e-05,7.80195710550165e-05,152.33,189.19,181.34,287.94,286.34,269.69
"5",116571805,116579920,8116,"*",8.52013478648737,8.06422216146879,8.86604337588602,-0.730131335306054,2.17880134550269e-05,7.80195710550165e-05,201.38,331.93,269.65,491.41,409.3,499.08
"11",46182583,46184623,2041,"*",5.96164517722925,6.40014558409278,5.32858011860552,0.953710002193342,2.17945479643242e-05,7.80285177396813e-05,100.69,69.1,83.58,35.51,50.94,34.1
"8",41097952,41102406,4455,"*",7.2859023689668,6.86859462332267,7.60919089885295,-0.675404736465506,2.18195368530854e-05,7.81035189743935e-05,100.69,126.88,123,191.96,180.94,212.86
"12",116425979,116427887,1909,"*",6.05873909425044,6.47037193770548,5.48056189534834,0.942816239220187,2.18362373082345e-05,7.81427377255802e-05,56.8,105.92,103.29,50.87,38.65,44.43
"3",188546425,188548328,1904,"*",5.96109857162904,6.39977117042619,5.32767154803081,0.945308874364271,2.183938264172e-05,7.81427377255802e-05,95.53,74.2,83.58,29.75,42.16,48.57
"20",2745070,2764491,19422,"*",10.0333849096826,9.55211740129395,10.3936390644075,-0.780489856351169,2.18426190797618e-05,7.81427377255802e-05,604.14,866.64,781.36,1480,1087.38,1468.32
"X",154696053,154697340,1288,"*",5.69723018200554,6.1503412920429,5.03296668750072,0.993545355495013,2.18904305303509e-05,7.82992957341857e-05,77.45,62.31,73.33,31.67,38.65,27.9
"11",2084874,2106387,21514,"*",9.92138788049968,9.31691968564011,10.3460802138605,-0.923398739458121,2.19610644800109e-05,7.85374139089995e-05,431.16,845.11,637.07,1418.57,953.87,1532.38
"1",212695656,212702983,7328,"*",7.90095373446674,7.43456586346747,8.25283703168783,-0.727129546985415,2.20623666606767e-05,7.88850998059669e-05,126.51,223.74,168.73,312.89,288.09,314.12
"7",157118758,157127436,8679,"*",8.57710461223383,8.18411524316349,8.88564025750408,-0.656545496629793,2.20885647388092e-05,7.89641682868711e-05,253.02,318.33,301.19,485.65,414.57,518.72
"5",17056090,17058205,2116,"*",6.16589482201286,6.55979102469782,5.62230760025171,0.872126761455063,2.21004125293521e-05,7.89919163301837e-05,92.95,88.36,101.71,40.31,52.7,54.76
"3",139285414,139304797,19384,"*",9.58656870065171,9.13681494417118,9.92893250861298,-0.738048252156372,2.21354139649607e-05,7.91023952282042e-05,469.89,659.89,559.01,993.38,827.39,1103.56
"2",86329550,86341449,11900,"*",8.81020192027694,8.43533337206963,9.1074805997728,-0.631848555216433,2.22231888830084e-05,7.94013880382927e-05,304.65,358.55,375.3,567.24,518.22,569.35
"17",49518439,49531166,12728,"*",9.8088601499589,9.35309968241795,10.1546814508428,-0.744870399361453,2.22395741040238e-05,7.94452487348655e-05,513.78,744.86,703.3,1171.91,999.54,1248.23
"17",36849728,36851963,2236,"*",6.89768455896111,7.25198457146994,6.42702542619142,0.737817417186296,2.22498567253203e-05,7.94672972604134e-05,165.24,154.07,137.98,96.94,70.27,90.93
"11",45982892,45984490,1599,"*",6.07733723473375,6.46898335461874,5.5380495648765,0.932256537062297,2.22663667035877e-05,7.95115750795089e-05,61.96,103.66,100.13,43.19,57.97,38.23
"4",6440189,6455906,15718,"*",9.26847678810368,8.8045533785459,9.61896056411513,-0.756795027053173,2.22949110580565e-05,7.95861585403775e-05,376.94,520.55,443.9,851.33,614.83,892.77
"17",16281529,16282962,1434,"*",5.97001315232506,6.42425618353185,5.30329087671123,0.940320414029952,2.22954861974181e-05,7.95861585403775e-05,108.44,71.94,77.27,41.27,36.89,40.3
"11",61665813,61671940,6128,"*",7.65412141627083,7.24069987671107,7.97507906579658,-0.663034717155397,2.23859961905197e-05,7.98944922191837e-05,123.93,156.33,173.46,233.23,252.96,268.66
"22",42354168,42364013,9846,"*",8.4822429201163,7.99001533705844,8.84857739067837,-0.780694526813156,2.24243261038683e-05,8.00165183769077e-05,191.05,317.77,253.88,491.41,358.36,533.18
"5",137307299,137308679,1381,"*",5.4213118661947,5.90174236165331,4.69593752589682,1.09123738373189,2.24937518182364e-05,8.02432095438976e-05,38.73,69.67,70.96,24.95,22.84,29.97
"21",33017385,33038048,20664,"*",9.81649699136455,9.37143707827156,10.1561431518806,-0.73396673772132,2.2496156609317e-05,8.02432095438976e-05,565.42,752.22,669.4,1217.02,948.6,1257.53
"1",16057511,16086212,28702,"*",10.4365970185044,9.94473890625005,10.8027276847016,-0.794272545650027,2.2529606781015e-05,8.03477011432141e-05,771.96,1161.18,1023.41,1936.86,1489.66,1932.27
"4",54193958,54198853,4896,"*",7.58145767739417,7.88410495060187,7.19799308754608,0.657717757559744,2.2654501727731e-05,8.07782150317637e-05,227.2,215.81,265.71,145.89,145.8,148.8
"20",50482148,50485014,2867,"*",6.51558684484993,6.88280601435349,6.02175371398095,0.797680202950937,2.26881317225683e-05,8.08832105093882e-05,113.6,130.85,109.59,64.31,56.21,74.4
"11",69196134,69206362,10229,"*",8.6368535962008,8.19177878693525,8.97650840343067,-0.72385076558983,2.27498075945554e-05,8.10801852072191e-05,237.53,353.45,286.21,541.32,418.09,551.78
"2",25557238,25558667,1430,"*",4.82566014794322,5.4096490662079,3.8285769594584,1.28359854599692,2.27517718279193e-05,8.10801852072191e-05,30.98,41.35,55.19,18.24,14.05,10.33
"1",197908376,197919012,10637,"*",8.40037121438919,7.98224764047705,8.72414779033051,-0.677800394412835,2.27746698856228e-05,8.11468287686592e-05,198.8,295.68,264.13,454.94,395.25,418.49
"16",49738158,49764413,26256,"*",10.0820148715045,9.66144471364832,10.4072524057192,-0.699995020575392,2.29004831647393e-05,8.15800702089378e-05,679.02,913.09,837.34,1410.89,1275.34,1387.72
"11",67463880,67469619,5740,"*",7.74637790476907,7.27087173095522,8.10340688931291,-0.744241146820242,2.29186145634627e-05,8.16295654716577e-05,113.6,192.02,157.69,285.06,224.85,315.16
"2",39434451,39438267,3817,"*",6.82986432648461,7.15807436785415,6.40429574571109,0.740430676424163,2.29228216492851e-05,8.16295654716577e-05,139.42,141.61,147.44,76.78,101.89,75.43
"1",192438792,192440009,1218,"*",5.47487841537698,6.00193919748582,4.63582323019823,1.09196169004624,2.29924171317469e-05,8.18504571331081e-05,85.2,48.71,58.35,25.91,22.84,25.83
"12",51849177,51853299,4123,"*",7.34768967430423,6.85987275851883,7.71158587174284,-0.752013363993207,2.29933188170439e-05,8.18504571331081e-05,82.62,140.47,125.36,228.43,166.88,233.53
"9",71763141,71770826,7686,"*",7.88335642529449,8.17086832592359,7.52391533892679,0.642389335017086,2.30040573424039e-05,8.18736083580071e-05,263.34,308.7,292.52,164.12,202.02,185.99
"7",489915,497210,7296,"*",8.29282951504912,7.77651868740594,8.67227593241958,-0.807054416183158,2.3081242690538e-05,8.21243328779014e-05,154.91,267.92,234.96,453.02,298.63,472.22
"18",49612674,49614334,1661,"*",5.90585253645148,6.31764295819816,5.32736234807883,0.92185403965399,2.30829992685313e-05,8.21243328779014e-05,67.13,87.8,84.36,42.23,36.89,41.33
"6",35358426,35362604,4179,"*",7.3177139276979,7.61769410605001,6.93853021575273,0.684653054475994,2.32418542651684e-05,8.26742904339468e-05,170.4,202.78,216.04,110.38,138.78,118.83
"1",209807491,209809958,2468,"*",5.67687468411017,6.13189127498688,5.00846854120477,0.991713544208876,2.32994911854361e-05,8.28640660574019e-05,61.96,71.94,76.48,31.67,24.59,40.3
"19",38773692,38775621,1930,"*",6.57751180687337,5.9899733944737,6.99383553932167,-0.825201055978057,2.33119704122961e-05,8.28931991872211e-05,36.15,76.47,78.06,120.93,122.97,138.46
"16",56188340,56195735,7396,"*",8.32173378586838,7.91120075388523,8.64095243411012,-0.668812260768123,2.3383958426439e-05,8.31287587270663e-05,206.54,287.75,227.86,405.03,421.6,370.95
"11",67610766,67620405,9640,"*",8.56334581869936,8.0201501353884,8.95703754013161,-0.843539440762105,2.3386816258031e-05,8.31287587270663e-05,183.31,331.36,264.13,577.79,353.09,560.05
"11",67626212,67637568,11357,"*",8.94354322420292,8.38686616395449,9.34422728653992,-0.861425709496076,2.33914402341702e-05,8.31299106704433e-05,224.62,416.89,362.69,696.81,476.06,777.04
"1",58429386,58434992,5607,"*",7.28281744315847,7.60374423699816,6.86944723616783,0.695638527921208,2.35587306330303e-05,8.37090496835831e-05,172.98,197.68,212.88,135.33,96.62,118.83
"15",69656524,69677864,21341,"*",9.83059867184719,9.42593672633917,10.1462654275191,-0.678271378521552,2.35833174894995e-05,8.37810137861986e-05,598.98,775.44,689.11,1190.14,1057.51,1152.13
"1",157032999,157035429,2431,"*",6.4876597799464,6.84131089119595,6.01814944995092,0.827466762686826,2.3616091401636e-05,8.38820310615155e-05,82.62,129.71,131.67,65.27,70.27,58.9
"2",46097692,46099455,1764,"*",5.75530490190181,6.19670375240214,5.11612910092569,0.990479955242515,2.36907748638863e-05,8.41318424767659e-05,69.71,73.07,77.27,23.03,38.65,42.37
"3",192815004,192822961,7958,"*",8.19398432260872,8.47280889717751,7.84804212723973,0.613102559863873,2.37644706855868e-05,8.43780554204682e-05,335.64,369.88,360.32,220.75,244.18,226.29
"10",93383475,93385531,2057,"*",5.90787857041068,6.32245572072004,5.32383632718501,0.935173009498918,2.38270229830286e-05,8.45846190471709e-05,61.96,86.66,91.46,46.07,36.89,37.2
"20",58740552,58758809,18258,"*",9.52260629810449,9.11360089554228,9.84090299164999,-0.686555573903995,2.38759547376703e-05,8.47427635291685e-05,498.29,591.92,571.63,1019.3,778.2,953.74
"22",24582317,24596334,14018,"*",9.199614337283,8.66739787533064,9.58753757235911,-0.836402634921582,2.39266048664796e-05,8.49069478494219e-05,291.74,488.83,439.17,855.17,567.4,885.54
"17",50783079,50795746,12668,"*",8.65343597265416,8.19300695150782,9.00192891092384,-0.73379964366921,2.39902859100942e-05,8.51173054688661e-05,203.96,326.26,347.71,527.89,470.79,539.38
"3",151444927,151446287,1361,"*",5.88249006046451,6.29346595399433,5.30561662756518,0.957514110926984,2.40324546941248e-05,8.52512746057827e-05,61.96,78.73,94.61,37.43,49.19,32.03
"8",76672336,76674587,2252,"*",6.4982128607336,6.8748332041788,5.98714550035576,0.849813765872586,2.40599479671381e-05,8.53331451199193e-05,87.78,148.4,115.9,65.27,52.7,72.33
"11",64887345,64904010,16666,"*",9.80305539346139,9.23647555615485,10.2088129720904,-0.880808266368804,2.42104108591069e-05,8.58510405610994e-05,436.33,744.86,628.4,1349.47,843.2,1357.76
"5",125064348,125066196,1849,"*",5.95237008843676,6.36841352112077,5.36539361426573,0.945962813986852,2.422655312201e-05,8.58925273258425e-05,72.29,73.07,102.5,39.35,49.19,35.13
"7",7719216,7720628,1413,"*",5.25092609494487,5.76351592622264,4.4485176306164,1.20004726428282,2.42638624215309e-05,8.60090304722144e-05,30.98,55.51,76.48,16.32,31.62,17.57
"8",66609531,66614498,4968,"*",6.95926338342091,7.28096558908171,6.54460228760747,0.700928733185789,2.42949406940622e-05,8.61034075963894e-05,157.49,156.9,152.17,87.34,96.62,96.1
"1",203026435,203061938,35504,"*",10.3574085685838,9.86335383472744,10.7247497272709,-0.795825547155965,2.43301485728805e-05,8.62123831304066e-05,712.58,1091.51,990.3,1715.15,1438.71,1922.97
"8",122720103,122723803,3701,"*",6.73773794389324,7.07436004710073,6.29787287897639,0.737424034981357,2.43656787501769e-05,8.63224605602292e-05,134.25,129.71,140.34,73.9,82.56,79.56
"17",4444015,4460257,16243,"*",9.66620996085705,9.18975408684749,10.0237719676111,-0.770595821605752,2.43733271894979e-05,8.63337366351342e-05,451.82,696.14,603.95,1116.24,866.04,1140.76
"5",90746946,90748206,1261,"*",5.78112596429083,6.20588916392359,5.17651313216253,0.967515365112416,2.44049459683954e-05,8.64166660665929e-05,56.8,74.77,89.88,36.47,36.89,35.13
"8",30721975,30724601,2627,"*",6.36716258421272,6.75884535760684,5.8278050315085,0.863536271696537,2.44056792387936e-05,8.64166660665929e-05,111.02,94.03,119.84,63.35,66.75,40.3
"4",7101450,7114585,13136,"*",8.96740633249052,8.44513328667573,9.35004708211321,-0.820201023102232,2.44241042316957e-05,8.6466069787836e-05,240.11,415.19,390.28,691.05,504.16,762.58
"2",232645251,232650120,4870,"*",7.51648002305451,7.08697680615072,7.84701843451185,-0.703235479657984,2.44326402621166e-05,8.64804529819664e-05,116.18,148.97,142.71,264.9,180.94,244.89
"1",156615248,156628417,13170,"*",9.22023667891468,8.76722347458719,9.56447945556187,-0.738161424968156,2.45098434666572e-05,8.6724010472927e-05,348.54,519.42,439.17,837.9,635.91,797.71
"11",111935171,111943207,8037,"*",7.74254081753963,8.04126361126083,7.3653681649062,0.668944672727367,2.4510422243008e-05,8.6724010472927e-05,216.87,291.15,282.27,180.44,163.37,150.86
"7",150894911,150905920,11010,"*",9.54592905870492,9.09062246531568,9.89148989852304,-0.74177421877876,2.45182463972642e-05,8.6735820237568e-05,423.42,642.9,569.26,1023.14,829.15,997.13
"1",25746506,25761144,14639,"*",9.2820316955344,8.83583569407046,9.62233691135496,-0.73223329083069,2.45510092498552e-05,8.68358327529181e-05,376.94,501.86,491.99,869.57,634.16,860.74
"6",12347964,12349777,1814,"*",6.09140440404317,6.49926494299487,5.5206895944889,0.919328349086652,2.4579441624716e-05,8.69204947742152e-05,82.62,77.6,111.17,46.07,54.46,37.2
"5",135564070,135589486,25417,"*",10.150358496671,9.69574220718936,10.4955229500595,-0.745518024586674,2.45870803219336e-05,8.69316064125717e-05,676.43,968.6,842.86,1526.07,1256.02,1548.92
"8",64756502,64758168,1667,"*",6.45698559673906,6.82261223557643,5.96604059041844,0.80472065063086,2.46694178587071e-05,8.72067755462398e-05,121.35,107.06,111.17,52.79,73.78,60.96
"6",169798680,169813981,15302,"*",9.38266779684794,8.92034230811575,9.73224213783669,-0.750965780816071,2.46827565752395e-05,8.72379767585202e-05,376.94,544.34,532.21,877.25,706.18,968.2
"8",120806145,120816935,10791,"*",8.79962628768557,8.42603218874584,9.09610458322058,-0.630543518595611,2.47146634923137e-05,8.73347814470663e-05,325.31,365.91,340.61,534.6,606.05,501.15
"17",56830836,56835517,4682,"*",7.41079005040474,6.94770094506337,7.76079919064487,-0.727077059075755,2.47942031965554e-05,8.75998410816897e-05,95.53,151.8,123,238.99,179.18,232.49
"5",176605526,176632002,26477,"*",10.1140563818679,9.65184525673084,10.4635655737273,-0.756008292396444,2.48730026528474e-05,8.78621889799926e-05,663.53,922.72,827.09,1502.07,1171.7,1562.35
"17",45970457,46004896,34440,"*",10.5708895589812,10.102189967489,10.9240822375744,-0.766330241586097,2.49089169693003e-05,8.79729798625289e-05,926.87,1211.59,1159.02,2193.12,1582.76,2053.17
"15",65973219,65986026,12808,"*",9.10497783122962,8.75001598267166,9.3896218727161,-0.609868465990392,2.49223791389372e-05,8.80044485649447e-05,413.09,448.05,430.49,650.74,664.02,697.48
"22",30887491,30893783,6293,"*",7.23497428363959,6.7582208700393,7.59270317276424,-0.764898294662579,2.49496512885328e-05,8.80846618628936e-05,90.36,116.12,118.27,200.6,138.78,239.73
"2",28223255,28225910,2656,"*",6.3526688956892,6.71652660481821,5.86492143494689,0.824173843393043,2.50014691494912e-05,8.82514886008972e-05,85.2,110.45,119.84,56.63,56.21,62
"1",33433403,33437283,3881,"*",7.22369263910501,7.53225952897736,6.83065245790226,0.680587983397601,2.50559802554357e-05,8.84277594520517e-05,188.47,178.43,188.44,108.46,131.75,101.26
"19",9882672,9888103,5432,"*",7.62980566121611,7.21063891702737,7.9542056419931,-0.681817691182256,2.5084328013701e-05,8.85116469225919e-05,121.35,153.5,169.52,260.1,209.04,274.86
"11",62998688,63004635,5948,"*",7.27421055539925,6.89881028070061,7.57182283146643,-0.693026160914721,2.5161097526324e-05,8.8766331838763e-05,139.42,108.19,110.38,212.11,163.37,195.29
"2",108915118,108931658,16541,"*",9.42425940284061,8.95915508044922,9.7754142647387,-0.755193716293406,2.52406396650097e-05,8.9030703638685e-05,395.02,591.92,506.19,917.56,723.75,987.83
"15",41885446,41898158,12713,"*",9.21316555118869,8.72164801560467,9.57910827960818,-0.78845036843663,2.52790431209776e-05,8.91498979675046e-05,327.89,489.96,448.63,858.05,577.94,858.67
"8",143123316,143162204,38889,"*",10.668535851674,10.1192358390616,11.0654059821461,-0.863400443902896,2.53259046945053e-05,8.92988720515904e-05,823.6,1365.1,1147.99,2428.27,1653.03,2347.66
"19",57319960,57321833,1874,"*",5.73802702954466,6.16177681218134,5.13548051785332,0.957686120063457,2.5350828388929e-05,8.93625330690539e-05,64.55,75.34,74.9,31.67,38.65,35.13
"12",20450908,20453047,2140,"*",6.26369872135201,6.65083398552311,5.73297215886181,0.855772602078393,2.53532040492299e-05,8.93625330690539e-05,87.78,98.56,115.11,47.03,47.43,65.1
"9",93118041,93140314,22274,"*",9.81580621048812,9.26257103250136,10.2147145016333,-0.86428648225231,2.53588257674381e-05,8.9366055151637e-05,436.33,769.21,637.07,1338.91,894.14,1331.92
"10",44299687,44302403,2717,"*",6.71625760347618,7.05499888230057,6.2727552375988,0.76851159161347,2.53974570117587e-05,8.94858823415948e-05,105.85,135.38,157.69,75.82,75.54,80.6
"6",148760286,148762634,2349,"*",6.6674190306906,7.01277318577045,6.21247244205314,0.744280205579973,2.54230740835882e-05,8.95598198356435e-05,131.67,128.01,127.73,72.94,72.02,77.5
"1",8137027,8138310,1284,"*",6.02705892214806,6.43065926156117,5.46470227434808,0.882526682581884,2.55254505557593e-05,8.99040873737464e-05,87.78,82.7,88.31,40.31,45.67,46.5
"6",96938687,96940807,2121,"*",6.64503528494255,6.99613067682992,6.18003567342979,0.761964082309483,2.55549991016366e-05,8.99917664174753e-05,126.51,116.12,140.34,70.06,72.02,75.43
"2",121094336,121102792,8457,"*",8.41457405715979,7.96896765624399,8.75453734264521,-0.719977082453693,2.5679494191268e-05,9.04137062829693e-05,198.8,301.34,251.52,439.58,360.12,495.98
"2",55050372,55052309,1938,"*",5.76393329849483,6.19170828449163,5.15315340133522,0.986823856898625,2.57171629202045e-05,9.05298453634948e-05,56.8,70.24,92.25,33.59,42.16,31
"7",157474705,157482401,7697,"*",8.64394632272364,8.22322116510033,8.96927628063158,-0.690451016896315,2.57269520810518e-05,9.05478180562487e-05,245.27,350.05,301.19,544.2,430.38,529.05
"8",60806708,60809725,3018,"*",6.61473593510614,6.98595344090407,6.11361191056443,0.831342134213705,2.57353317316556e-05,9.05608242388237e-05,139.42,125.75,115.11,64.31,94.86,48.57
"17",18097326,18133553,36228,"*",10.6360085592284,10.1332789299837,11.0081023878297,-0.809326153672627,2.57448907732415e-05,9.05779751263109e-05,942.36,1234.82,1192.14,2302.54,1551.14,2324.92
"19",1871049,1877611,6563,"*",7.69336389001271,7.24087024256188,8.03730760664643,-0.71795602425779,2.57973382836684e-05,9.07459863606551e-05,116.18,180.69,156.9,283.14,212.56,292.42
"7",36472470,36475764,3295,"*",6.89725841500827,7.23373604513075,6.45764079235844,0.720583864521536,2.58161833204203e-05,9.07957562549912e-05,147.16,142.74,161.63,98.86,79.05,85.76
"5",180157934,180162592,4659,"*",7.46857160041442,7.06370421913831,7.78436303293824,-0.674751875992654,2.58409899956748e-05,9.08664713689306e-05,118.76,131.98,150.59,231.31,186.21,243.86
"15",78241068,78250018,8951,"*",8.30240336886584,7.84280748932143,8.65042052726539,-0.724307485046221,2.5887395552908e-05,9.10130966038133e-05,160.07,282.65,246,419.43,370.66,415.39
"3",119309311,119312172,2862,"*",6.54047863993731,6.91424803867716,6.03467131204341,0.870215190870881,2.59746328352739e-05,9.13031957462456e-05,85.2,118.95,157.69,50.87,75.54,70.26
"6",57316444,57317785,1342,"*",5.45902350243929,5.91829725972623,4.78129883150715,1.03768178529219,2.59938970854888e-05,9.13543014640529e-05,51.64,65.14,64.65,27.83,29.86,24.8
"6",154731680,154734467,2788,"*",6.1671786872331,6.5592546548179,5.6270711536009,0.849110831441305,2.60105016899834e-05,9.13960431065883e-05,95.53,91.2,96.19,46.07,47.43,54.76
"1",25734472,25745154,10683,"*",8.64217762211479,8.26875835385509,8.93854603006928,-0.644219932239216,2.60317349330727e-05,9.14540307943112e-05,304.65,311.54,309.07,508.69,414.57,548.68
"20",62767731,62799062,31332,"*",10.980478167531,10.4321804083869,11.3768278454178,-0.862598582590433,2.60400943177536e-05,9.1466777515467e-05,1014.65,1695.33,1434.98,2893.77,2100.98,2983.14
"20",62061683,62065372,3690,"*",7.5025967079187,7.10555439633493,7.81361895451775,-0.652138251933426,2.60473879782364e-05,9.14757768906893e-05,121.35,150.67,141.13,221.71,207.29,245.93
"10",77193556,77195530,1975,"*",5.13818713134266,5.65281725405346,4.33068982474634,1.15899430015326,2.60915229564754e-05,9.16141324586885e-05,36.15,61.17,53.61,17.28,19.32,23.77
"6",144347111,144348371,1261,"*",5.57508267824372,6.01540561914707,4.93817965571013,1.00806316247903,2.61334048401663e-05,9.17445280143334e-05,54.22,69.67,70.17,26.87,35.13,29.97
"11",93054322,93056085,1764,"*",4.9541346836519,5.52476952664809,3.99628319900178,1.23107832178941,2.61645039653412e-05,9.18370288965035e-05,56.8,37.95,43.36,14.4,21.08,12.4
"6",56842656,56845917,3262,"*",6.71203443795441,7.04718790747809,6.27468160766303,0.741228646520008,2.61981110683232e-05,9.19382975646928e-05,121.35,142.17,133.25,75.82,73.78,82.66
"20",59783069,59789488,6420,"*",8.1075818435706,7.68619425024753,8.43330662192077,-0.678452422102608,2.62086334472919e-05,9.1958531839654e-05,162.65,244.7,210.52,346.48,314.44,376.12
"6",21730695,21733861,3167,"*",6.48819526068928,6.89465272008809,5.92024125816452,0.880510877020636,2.62174156380282e-05,9.1972654060969e-05,142,87.23,127.73,53.75,77.29,50.63
"21",42097290,42130916,33627,"*",10.6548753067482,10.1593407386175,11.0230303482053,-0.799529144446042,2.62448373454831e-05,9.20521481132485e-05,934.62,1333.94,1162.18,2219.04,1656.54,2367.29
"22",42805069,42807512,2444,"*",7.17591179418889,6.72304497728423,7.52007032653838,-0.710110703381277,2.62629080918161e-05,9.20988213566264e-05,82.62,122.35,111.96,190.04,158.1,202.53
"15",64002722,64007651,4930,"*",7.25897605267074,7.56609468910806,6.86828808792007,0.671832493298937,2.62786582363691e-05,9.21373412556626e-05,175.56,190.32,202.63,129.57,112.43,108.5
"20",36389392,36397443,8052,"*",8.38858114759572,8.00099870973144,8.69378186295746,-0.652173629750277,2.62866036616162e-05,9.21484875049911e-05,229.78,276.98,261.77,455.9,351.33,435.02
"19",35326540,35358503,31964,"*",10.2886404710184,9.82855614179364,10.6369366193754,-0.754317508907954,2.62969050315787e-05,9.2167887051398e-05,766.8,1001.45,959.55,1707.47,1296.42,1773.14
"17",44340570,44364337,23768,"*",10.4040313426286,9.90524741835558,10.7739689414742,-0.802401022538138,2.63540142535602e-05,9.23513064281458e-05,759.05,1118.7,998.97,1855.28,1398.31,1999.43
"1",47992491,47999577,7087,"*",8.47395772898271,8.10690206639508,8.76631156390883,-0.621993397368834,2.64845688686959e-05,9.27919844034972e-05,260.76,309.27,257.04,445.34,432.14,428.82
"21",35932086,35933941,1856,"*",6.05216657838203,6.46564648314326,5.47031423082133,0.905753006320552,2.6696725759494e-05,9.35183546128459e-05,77.45,84.4,103.29,40.31,36.89,55.8
"19",482246,487651,5406,"*",8.05459385897023,7.55060068193485,8.42737626020372,-0.795831332555768,2.67366889779401e-05,9.36413782627744e-05,147.16,233.94,181.34,392.55,242.42,397.82
"17",43687140,43765359,78220,"*",12.1832940805681,11.7565836544132,12.5121808646797,-0.712592126008534,2.67746473776094e-05,9.37573370315743e-05,2961.34,3744.67,3674.19,5964.14,5602.02,5959.04
"15",29669549,29675531,5983,"*",7.38183949618036,7.69603162321362,6.9796038033988,0.67527302785969,2.68007060377659e-05,9.38315917834349e-05,227.2,195.42,199.48,106.54,138.78,133.3
"7",141069299,141076763,7465,"*",8.51122866272511,8.09134934675088,8.83605406697816,-0.686397215832873,2.68170023165871e-05,9.38716468923733e-05,229.78,335.33,253.09,449.18,426.87,494.95
"3",194554662,194558064,3403,"*",7.0871703169683,7.40495099174802,6.67901879874358,0.702394746066492,2.68648135117467e-05,9.40219840011945e-05,147.16,184.66,176.61,116.13,93.1,98.16
"17",81357814,81361048,3235,"*",7.22958277684633,6.72608302323128,7.60209639697447,-0.750643235311481,2.7002404069867e-05,9.44864213362423e-05,67.13,131.41,119.06,209.23,172.15,201.49
"7",101360451,101369221,8771,"*",8.45704857468092,8.11089908141359,8.73600757111801,-0.596817167168022,2.703036745325e-05,9.45671541754763e-05,265.93,280.38,283.05,426.15,412.82,440.19
"15",57394686,57397201,2516,"*",6.01535688289658,6.4046510765071,5.48054258758816,0.889566134276071,2.70776966788975e-05,9.47155979542474e-05,69.71,90.63,93.83,44.15,47.43,42.37
"17",80200008,80231002,30995,"*",10.2963396797969,9.76994407194287,10.6811773276361,-0.837176693579546,2.70934933576693e-05,9.47537096750762e-05,728.07,994.65,896.47,1792.89,1171.7,1961.2
"12",104792577,104793655,1079,"*",5.69200889686399,6.13898350959975,5.04096957637724,0.970673674479476,2.71055916902655e-05,9.47788757728165e-05,74.87,64.01,72.54,32.63,35.13,31
"22",50675016,50679199,4184,"*",7.83482689239429,7.30603234297734,8.22093850768939,-0.80103800015547,2.71141552673042e-05,9.47916751867617e-05,98.11,211.85,164.79,334.01,245.93,315.16
"9",81786840,81788526,1687,"*",5.49252840168684,5.94771097491574,4.82376057813037,1.0606611977176,2.71586475959316e-05,9.49300549579001e-05,43.89,64.01,77.27,23.99,35.13,25.83
"9",462592,464531,1940,"*",6.32512587567959,6.73262947615724,5.75511416166261,0.877573426468782,2.7233559416362e-05,9.51746934556267e-05,90.36,102.52,126.15,56.63,35.13,70.26
"1",35447507,35455103,7597,"*",7.69433469125173,8.02582772716178,7.26321333802432,0.753987341717731,2.730439799949e-05,9.54050111194904e-05,172.98,291.15,317.75,143.01,154.59,163.26
"9",130442807,130454664,11858,"*",9.16108556741232,8.60745232256822,9.56019956192441,-0.857288984337919,2.73823694246883e-05,9.56601640924283e-05,253.02,490.53,426.55,804.31,583.21,877.27
"20",10308754,10311517,2764,"*",6.40817040174234,6.81797442068044,5.83361824926985,0.929191078385193,2.74832788009261e-05,9.59940508886093e-05,126.51,96.86,115.11,42.23,89.59,39.27
"11",86453412,86465888,12477,"*",8.63250687146222,8.93464704319781,8.24985780429546,0.664791677225764,2.74878738798604e-05,9.59940508886093e-05,395.02,527.35,545.61,318.65,284.58,309.99
"11",32432334,32439822,7489,"*",8.07434137621923,7.63021088013635,8.41344776307159,-0.719265787854455,2.75170279962297e-05,9.60785086240037e-05,160.07,227.71,206.57,379.12,263.5,380.25
"1",110452436,110462001,9566,"*",8.66792165682133,8.26906114946133,8.98005576564142,-0.663985437126253,2.76741073833549e-05,9.66095193287109e-05,263.34,340.42,321.69,541.32,432.14,541.45
"8",130671497,130676135,4639,"*",7.38675698413812,7.68019592005367,7.0179858097233,0.654129208643466,2.77187479340073e-05,9.67478883928802e-05,180.73,220.91,213.67,132.45,128.24,128.13
